131002 https://docs.python.org/license.html https://docs.python.org/3 1 1
131236 https://docs.python.org/whatsnew/3.14.html https://docs.python.org/3 1 1
131507 https://docs.python.org/whatsnew/3.14.html https://docs.python.org/3 1 1
131591 https://docs.python.org/whatsnew/3.14.html https://docs.python.org/3 1 3
131638 https://docs.python.org/whatsnew/3.14.html https://docs.python.org/3 1 1
131747 https://docs.python.org/whatsnew/3.14.html https://docs.python.org/3 1 1
131799 https://docs.python.org/whatsnew/3.14.html https://docs.python.org/3 1 1
131831 https://docs.python.org/whatsnew/3.14.html https://docs.python.org/3 1 1
131913 https://docs.python.org/whatsnew/3.14.html https://docs.python.org/3 1 1
131952 https://docs.python.org/whatsnew/3.14.html https://docs.python.org/3 1 1
132056 https://docs.python.org/whatsnew/3.14.html https://docs.python.org/3 1 1
132099 https://docs.python.org/whatsnew/3.14.html https://docs.python.org/3 1 1
132106 https://docs.python.org/whatsnew/3.14.html https://docs.python.org/3 1 2
132168 https://docs.python.org/whatsnew/3.14.html https://docs.python.org/3 1 1
132284 https://docs.python.org/whatsnew/3.14.html https://docs.python.org/3 1 1
132429 https://docs.python.org/whatsnew/3.14.html https://docs.python.org/3 1 3
132449 https://docs.python.org/whatsnew/3.14.html https://docs.python.org/3 1 1
132554 https://docs.python.org/whatsnew/3.14.html https://docs.python.org/3 1 1
132576 https://docs.python.org/whatsnew/3.14.html https://docs.python.org/3 1 1
132661 https://docs.python.org/whatsnew/3.14.html https://docs.python.org/3 1 3
132734 https://docs.python.org/whatsnew/3.14.html https://docs.python.org/3 1 1
132828 https://docs.python.org/whatsnew/3.14.html https://docs.python.org/3 1 1
132983 https://docs.python.org/whatsnew/3.14.html https://docs.python.org/3 1 2
133036 https://docs.python.org/whatsnew/3.14.html https://docs.python.org/3 1 1
133038 https://docs.python.org/deprecations/index.html https://docs.python.org/3 1 1
133038 https://docs.python.org/whatsnew/3.14.html https://docs.python.org/3 1 1
133079 https://docs.python.org/whatsnew/3.14.html https://docs.python.org/3 1 1
133139 https://docs.python.org/whatsnew/3.14.html https://docs.python.org/3 1 1
133140 https://docs.python.org/whatsnew/3.14.html https://docs.python.org/3 1 1
133164 https://docs.python.org/whatsnew/3.14.html https://docs.python.org/3 1 1
133197 https://docs.python.org/whatsnew/3.14.html https://docs.python.org/3 1 1
133231 https://docs.python.org/whatsnew/3.14.html https://docs.python.org/3 1 1
133306 https://docs.python.org/whatsnew/3.14.html https://docs.python.org/3 1 1
133336 https://docs.python.org/whatsnew/3.14.html https://docs.python.org/3 1 1
133350 https://docs.python.org/whatsnew/3.14.html https://docs.python.org/3 1 1
133355 https://docs.python.org/whatsnew/3.14.html https://docs.python.org/3 1 1
133367 https://docs.python.org/whatsnew/3.14.html https://docs.python.org/3 1 1
134939 https://docs.python.org/whatsnew/3.14.html https://docs.python.org/3 1 2
136931 https://docs.python.org/whatsnew/3.14.html https://docs.python.org/3 1 2
137 https://www.python.org/psf/donations https://docs.python.org/3 1 1
139653 https://docs.python.org/whatsnew/3.14.html https://docs.python.org/3 1 1
14 https://docs.python.org/3 https://docs.python.org/3 0 9
14 https://docs.python.org/3.0 https://docs.python.org/3 1 2
14 https://docs.python.org/3.10 https://docs.python.org/3 1 2
14 https://docs.python.org/3.11 https://docs.python.org/3 1 2
14 https://docs.python.org/3.12 https://docs.python.org/3 1 2
